starttime,endtime,label,date,max_prob,mean_prob
25350.0,25430.0,surface,2025-06-28,0.6066389679908752,0.36464305373999134
25600.0,25690.0,surface,2025-06-28,0.5549360632896424,0.3573683036555304
25700.0,25770.0,surface,2025-06-28,0.5790482550859452,0.3786883409606162
25810.0,25890.0,surface,2025-06-28,0.8014717161655427,0.4428661563288087
26350.0,26450.0,surface,2025-06-28,0.8062164664268495,0.4617736796336034
26950.0,27140.0,surface,2025-06-28,0.9999843835830688,0.5789583561427936
27350.0,27410.0,surface,2025-06-28,0.514425869518891,0.34970054319115723
28700.0,28770.0,surface,2025-06-28,0.6960666298866273,0.4304336568187864
30020.0,30110.0,surface,2025-06-28,0.6466836363077164,0.4358419592784776
31430.0,31520.0,surface,2025-06-28,0.5250597756414209,0.32106064024235825
34040.0,34190.0,surface,2025-06-28,0.6724733680486679,0.38801682689229433
35120.0,35190.0,surface,2025-06-28,0.6291375033557416,0.41068728200037297
35780.0,35860.0,surface,2025-06-28,0.6325542330741882,0.3463100699299957
40880.0,41010.0,surface,2025-06-28,0.545158863067627,0.2974631589119131
41450.0,41560.0,surface,2025-06-28,0.8933133602142335,0.4978615808431642
41590.0,41660.0,surface,2025-06-28,0.5460742868483067,0.3337780663751687
43840.0,43920.0,surface,2025-06-28,0.8379075944423676,0.4803779493122218
46540.0,46710.0,surface,2025-06-28,0.8741432547569276,0.548894739190963
47660.0,47750.0,surface,2025-06-28,0.5988898105919361,0.363009465088071
48020.0,48120.0,surface,2025-06-28,0.794301089644432,0.44694401533303213
48420.0,48500.0,surface,2025-06-28,0.5227621048688889,0.3346956945122935
48640.0,48700.0,surface,2025-06-28,0.5061775326728821,0.3358188242548944
49630.0,49730.0,surface,2025-06-28,0.7220359921455384,0.42603017268428084
50540.0,50640.0,surface,2025-06-28,0.6477197647094727,0.39522495988163764
50740.0,50830.0,surface,2025-06-28,0.7751103878021239,0.4143460895247256
52420.0,52490.0,surface,2025-06-28,0.533814525604248,0.3272772147059726
53570.0,53640.0,surface,2025-06-28,0.5669228099286556,0.35314955623566674
55210.0,55430.0,surface,2025-06-28,0.6891665160655975,0.31860436182686624
56350.0,56460.0,surface,2025-06-28,0.9336587429046632,0.5860052893469401
57440.0,57570.0,surface,2025-06-28,0.6846454203128816,0.37789068951932936
60380.0,60460.0,surface,2025-06-28,0.6940343778580427,0.3895719858107264
2630.0,2780.0,surface,2025-06-29,0.9648542284965516,0.45671891822848776
3110.0,3290.0,surface,2025-06-29,0.9650044560432434,0.5245415305178062
3330.0,3400.0,surface,2025-06-29,0.6093623906373978,0.394136088740197
4760.0,4860.0,surface,2025-06-29,0.8469489216804504,0.430258856097829
6950.0,7030.0,surface,2025-06-29,0.7428784370422363,0.408264825803902
9800.0,9880.0,surface,2025-06-29,0.805734544992447,0.49702253079352293
11100.0,11180.0,surface,2025-06-29,0.5739060200750828,0.3701399893447565
11440.0,11520.0,surface,2025-06-29,0.6464303225278855,0.36085388398399426
11700.0,11770.0,surface,2025-06-29,0.561145094037056,0.3643089361357555
11850.0,11930.0,surface,2025-06-29,0.5494380995631218,0.29552714676451614
12590.0,12670.0,surface,2025-06-29,0.6163948997855186,0.3577066806165576
13120.0,13190.0,surface,2025-06-29,0.5267629861831665,0.33906004539130663
13400.0,13480.0,surface,2025-06-29,0.7209913671016693,0.4036237438130006
13800.0,13860.0,surface,2025-06-29,0.6090100280940534,0.4166659943825965
15850.0,15930.0,surface,2025-06-29,0.6046525180339813,0.3395170142376124
16290.0,16380.0,surface,2025-06-29,0.9413741111755372,0.5296824041381478
21460.0,21530.0,surface,2025-06-29,0.7023454427719116,0.47561316831161093
22700.0,22790.0,surface,2025-06-29,0.5330055508762599,0.30476516968994877
23290.0,23380.0,surface,2025-06-29,0.7543602705001832,0.44248531966935856
1370.0,1450.0,surface,2025-06-29,0.7628774851560594,0.45030244346966763
2540.0,2620.0,surface,2025-06-29,0.7141292907297612,0.3995101026600121
2970.0,3040.0,surface,2025-06-29,0.5846033980953508,0.36219657114805276
10.0,90.0,surface,2025-06-29,0.7027169317007065,0.42314810244155926
1800.0,1990.0,surface,2025-06-29,0.9999036312103272,0.6924059495481198
2570.0,2630.0,surface,2025-06-29,0.6382672201376409,0.4351297986876287
3080.0,3160.0,surface,2025-06-29,0.7772542476654054,0.4772894168796485
3260.0,3380.0,surface,2025-06-29,0.9442902445793152,0.5372068211716021
4170.0,4270.0,surface,2025-06-29,0.7387280344963074,0.4165744840590792
5990.0,6060.0,surface,2025-06-29,0.6518988639116288,0.41185598906595267
6630.0,6710.0,surface,2025-06-29,0.7552178472280502,0.4816753674537419
12550.0,12620.0,surface,2025-06-29,0.6799456655979157,0.4330456860687264
15880.0,15950.0,surface,2025-06-29,0.6557517811655998,0.39351157747012455
16430.0,16590.0,surface,2025-06-29,0.7660250842571259,0.3947310759221129
21550.0,21630.0,surface,2025-06-29,0.7168346643447877,0.41421769868106323
22300.0,22440.0,surface,2025-06-29,0.6891746997833252,0.38978623106959287
23300.0,23380.0,surface,2025-06-29,0.6391695857048035,0.3793811464509026
26750.0,26830.0,surface,2025-06-29,0.5670875176787376,0.3160968981182022
31420.0,31550.0,surface,2025-06-29,0.7049066662788392,0.4372377182180311
31890.0,31970.0,surface,2025-06-29,0.6970885564107449,0.38753698113572077
33150.0,33220.0,surface,2025-06-29,0.7782669723033906,0.4736765268576562
34940.0,35020.0,surface,2025-06-29,0.8173295140266419,0.45689829189472636
36940.0,37060.0,surface,2025-06-29,0.9355048656463623,0.5753245200666094
37240.0,37320.0,surface,2025-06-29,0.655693793296814,0.3757093837756858
39490.0,39560.0,surface,2025-06-29,0.6289904175326229,0.3763991833443133
40380.0,40450.0,surface,2025-06-29,0.6079760730266572,0.382539790833107
40770.0,40840.0,surface,2025-06-29,0.6887084841728212,0.4249375320119726
40900.0,40970.0,surface,2025-06-29,0.5160072835162283,0.34096970041932767
41100.0,41170.0,surface,2025-06-29,0.5414241375401616,0.3576023073906413
44240.0,44310.0,surface,2025-06-29,0.5812923789024353,0.3613701121121608
46810.0,46920.0,surface,2025-06-29,0.7142646670341493,0.3612205721928931
48540.0,48660.0,surface,2025-06-29,0.9535784363746643,0.4564479326155152
52730.0,52930.0,surface,2025-06-29,0.6470102548599244,0.384002121870539
54700.0,54800.0,surface,2025-06-29,0.6821262240409852,0.38869231094630036
55690.0,55820.0,surface,2025-06-29,0.9879414558410645,0.6351006785552402
56760.0,56860.0,surface,2025-06-29,0.5425771772861481,0.3180394801440839
56880.0,57010.0,surface,2025-06-29,0.9572316408157349,0.5245476856971176
4840.0,4940.0,surface,2025-06-30,0.6638640217483043,0.40430290091694177
4990.0,5080.0,surface,2025-06-30,0.5378270423039794,0.3534308653060726
6040.0,6130.0,surface,2025-06-30,0.962641716003418,0.5415637162662461
6150.0,6220.0,surface,2025-06-30,0.5675305340439081,0.3523730595861707
8650.0,8750.0,surface,2025-06-30,0.8591182231903077,0.5440335992385041
9000.0,9210.0,surface,2025-06-30,0.9999917268753052,0.629154216166283
12250.0,12320.0,surface,2025-06-30,0.547252099122852,0.3470165049095158
13230.0,13370.0,surface,2025-06-30,0.8743159055709839,0.4436714450026687
13410.0,13500.0,surface,2025-06-30,0.69352245926857,0.39031606073724107
13750.0,13930.0,surface,2025-06-30,0.9638022303581238,0.5278111248675773
